gameId,queueId,seasonId,gameVersion,gameDuration,100_JUNGLE_champ,100_JUNGLE_rank,100_TOP_champ,100_TOP_rank,100_MIDDLE_champ,100_MIDDLE_rank,100_BOTTOM_2_champ,100_BOTTOM_2_rank,100_BOTTOM_champ,100_BOTTOM_rank,200_JUNGLE_champ,200_JUNGLE_rank,200_TOP_champ,200_TOP_rank,200_MIDDLE_champ,200_MIDDLE_rank,200_BOTTOM_2_champ,200_BOTTOM_2_rank,200_BOTTOM_champ,200_BOTTOM_rank,win
519663299,440,9,7.22.208.1062,2435,141,2,17,1,34,3,99,3,21,2,64,3,54,3,45,2,59,3,81,2,0
519638711,440,9,7.22.208.1062,2069,104,2,58,3,238,1,236,1,117,3,59,2,114,3,34,3,202,3,89,2,0
518920245,440,9,7.22.208.1062,2067,120,3,86,1,45,3,432,3,81,3,141,3,75,3,202,1,236,2,25,1,1
518911686,440,9,7.22.208.1062,1817,254,3,86,3,13,1,498,3,497,1,107,3,240,2,103,3,81,3,89,3,0
515815126,440,9,7.22.208.1062,1256,141,1,3,1,134,1,222,1,43,1,121,1,113,1,1,1,89,1,29,1,1
517911637,440,9,7.22.208.1062,1591,59,1,131,1,110,1,81,1,37,1,35,1,17,1,43,1,18,1,44,1,1
518910990,440,9,7.22.208.1062,1302,19,3,75,3,90,3,22,3,89,3,64,3,86,1,7,3,53,3,222,4,0
514969349,420,9,7.21.206.6866,1485,102,3,57,1,1,1,498,2,497,1,28,2,3,4,4,3,25,1,222,1,1
515148039,440,9,7.21.206.6866,2229,5,3,75,3,245,3,201,1,236,4,19,1,86,1,84,1,43,3,222,2,1
514826342,440,9,7.21.206.6866,1632,28,3,75,1,131,2,82,3,126,1,59,5,240,4,3,4,89,1,67,2,0
514823898,440,9,7.21.206.6866,2071,59,5,516,4,4,4,267,3,202,3,64,2,122,1,55,3,44,2,67,4,1
514447766,420,9,7.21.206.6866,1964,59,2,11,3,163,1,51,2,12,1,35,2,58,4,38,2,53,3,96,2,0
514457627,420,9,7.21.206.6866,2322,64,4,92,1,3,2,53,3,222,3,11,1,31,3,245,2,117,2,67,3,0
514444868,420,9,7.21.206.6866,2261,254,3,54,1,3,3,89,2,22,2,2,4,23,1,74,1,29,2,53,2,1
514453829,420,9,7.21.206.6866,2305,79,3,6,2,236,2,67,3,89,3,31,3,78,3,13,4,63,3,222,2,0
512968437,440,9,7.21.206.6866,1772,33,1,86,4,45,1,37,1,110,1,56,1,92,3,238,3,429,3,12,3,0
512943913,440,9,7.21.206.6866,1962,64,1,516,2,3,1,427,4,236,2,121,1,62,1,238,3,63,4,222,4,0
514444030,420,9,7.21.206.6866,2487,141,4,85,4,157,2,497,1,15,3,102,1,238,2,245,1,222,3,37,4,0
510360195,420,9,7.20.204.9809,1830,28,1,114,1,38,1,67,3,89,3,141,2,98,4,25,3,17,1,18,3,1
510360993,420,9,7.20.204.9809,1326,62,2,122,3,90,2,51,5,12,2,120,4,240,3,45,1,222,4,201,4,1
510349343,420,9,7.20.204.9809,2216,11,3,107,2,245,2,16,3,18,2,48,3,59,4,25,3,117,3,96,3,0
508400478,420,9,7.20.204.9809,2198,59,3,98,4,8,2,412,5,18,3,62,3,6,1,103,4,21,1,40,4,0
508367446,420,9,7.20.204.9809,2527,54,3,85,3,84,3,81,3,40,3,254,1,8,4,103,3,18,2,497,4,0
508366118,420,9,7.20.204.9809,1603,64,4,131,4,8,2,117,4,18,3,28,4,85,3,9,4,16,3,21,3,1
508364862,420,9,7.20.204.9809,1971,421,2,45,4,161,3,222,2,89,2,141,4,17,4,8,2,51,2,40,1,0
508373158,420,9,7.20.204.9809,2209,19,1,92,3,4,5,53,3,222,3,29,3,86,4,112,2,44,4,96,4,0
508373727,420,9,7.20.204.9809,2910,421,2,33,4,22,1,201,3,67,2,35,2,23,1,30,4,498,3,117,3,0
508372702,420,9,7.20.204.9809,2556,254,3,31,4,112,2,18,3,143,2,19,2,10,1,55,1,222,2,267,2,1
502077320,440,9,7.19.203.1070,2876,5,1,82,3,61,2,412,1,18,1,79,4,31,3,238,2,51,3,37,3,1
502072709,440,9,7.19.203.1070,1349,59,2,86,1,90,3,427,4,236,3,17,4,157,3,4,1,89,2,222,3,1
501939023,440,9,7.19.203.1070,2253,254,1,24,4,45,3,201,2,236,3,5,3,6,3,34,3,202,4,89,2,0
501957390,420,9,7.19.203.1070,2372,121,4,75,1,134,2,29,3,40,4,9,3,420,2,13,1,202,3,267,1,1
501537032,440,9,7.19.203.1070,1568,24,3,98,3,115,3,89,2,22,1,64,3,59,4,105,1,37,2,51,2,0
501515833,440,9,7.19.203.1070,1548,19,1,10,3,134,3,53,2,110,3,5,2,122,4,105,1,37,2,51,2,0
501559077,440,9,7.19.203.1070,1999,17,3,5,4,202,4,412,1,119,3,64,2,80,3,103,3,44,3,222,1,0
501514383,440,9,7.19.203.1070,2536,5,2,24,2,61,1,119,2,267,1,60,2,122,4,157,3,37,3,498,4,0
501513375,440,9,7.19.203.1070,1866,254,1,57,5,7,3,412,2,21,1,19,1,245,3,55,2,51,2,427,4,1
520163619,420,9,7.22.208.1062,2246,254,3,31,3,157,3,498,3,497,3,54,3,17,3,4,1,222,3,53,1,1
512041731,440,9,7.21.206.6866,2731,2,3,157,1,105,1,412,1,67,1,19,3,3,1,34,1,201,3,18,3,1
501552640,440,9,7.19.203.1070,1713,19,1,23,1,105,4,51,3,43,1,113,3,86,4,99,3,81,3,25,2,1
499848910,420,9,7.18.201.9160,2501,2,1,150,3,103,4,16,4,22,3,60,4,14,4,157,1,40,3,222,3,1
520508722,420,9,7.22.208.1062,2618,107,3,6,3,161,3,117,2,429,3,141,3,31,3,13,3,53,3,81,3,0
499901611,440,9,7.18.201.9160,1730,75,4,92,3,1,1,29,3,16,1,113,2,17,2,55,3,222,3,99,1,0
499915103,440,9,7.18.201.9160,1690,24,3,75,4,103,2,222,1,111,1,141,4,92,1,161,3,497,3,498,2,1
520017223,420,9,7.22.208.1062,2074,11,3,106,3,34,2,498,3,25,2,64,3,114,2,103,3,51,3,53,1,1
520019934,420,9,7.22.208.1062,2272,64,2,75,3,238,3,51,1,117,3,11,3,31,3,84,3,81,3,37,3,0
512035791,440,9,7.21.206.6866,2243,64,1,92,2,99,1,81,1,201,2,24,3,150,2,55,3,12,2,67,4,0
512002588,440,9,7.21.206.6866,1780,24,2,82,2,238,3,67,3,201,2,141,2,245,2,34,1,21,2,412,2,1
511685765,440,9,7.21.206.6866,2413,154,2,92,1,99,1,222,4,12,3,9,1,111,2,84,3,22,3,14,4,1
511968424,440,9,7.21.206.6866,1403,9,1,59,1,245,2,223,1,18,1,57,2,122,5,1,3,497,3,498,4,0
511989078,440,9,7.21.206.6866,1392,31,1,82,2,34,1,201,2,222,1,106,2,41,1,90,1,119,2,40,1,1
511664148,440,9,7.21.206.6866,1572,57,2,5,2,45,3,412,2,222,1,203,1,3,1,105,1,236,2,44,1,1
511663559,440,9,7.21.206.6866,1565,113,1,24,3,99,1,15,4,79,2,64,1,86,1,161,2,26,1,236,4,1
511606673,440,9,7.21.206.6866,1396,154,3,126,4,131,2,222,3,53,2,9,1,150,2,1,3,201,1,29,2,1
510934897,440,9,7.20.204.9809,1657,164,1,6,4,238,3,222,3,53,3,9,1,98,2,103,2,29,4,412,3,0
511208925,440,9,7.21.206.6866,2050,9,1,86,3,245,1,81,2,412,1,72,3,92,4,161,3,498,3,99,3,0
510699787,440,9,7.20.204.9809,3179,64,1,122,3,161,2,18,2,201,1,9,1,3,1,61,3,15,3,89,2,1
520410848,420,9,7.22.208.1062,2266,19,3,5,3,26,3,67,3,89,2,79,1,157,3,3,3,267,3,81,3,1
520374566,420,9,7.22.208.1062,1289,203,3,5,3,105,3,53,3,81,3,28,3,41,3,76,3,412,4,222,3,1
520340882,420,9,7.22.208.1062,1212,24,3,17,3,134,1,99,3,81,3,60,4,23,4,90,3,497,3,21,4,1
520276851,440,9,7.22.208.1062,3397,56,3,54,3,157,3,429,3,67,1,76,2,58,3,161,3,222,3,12,3,0
520271881,420,9,7.22.208.1062,1790,203,1,420,3,38,3,81,3,26,1,77,3,54,3,55,3,236,3,57,3,1
520156719,440,9,7.22.208.1062,1317,57,3,75,3,13,3,497,3,21,3,64,3,150,1,161,3,25,3,429,3,0
519265314,420,9,7.22.208.1062,1558,131,1,75,3,90,3,51,3,43,3,11,1,23,3,238,3,67,3,89,3,1
519672517,420,9,7.22.208.1062,1824,254,3,92,3,45,1,412,3,22,3,19,3,157,3,8,3,89,3,18,4,1
519271776,440,9,7.22.208.1062,2400,59,3,133,3,55,3,22,3,412,3,121,4,36,3,99,3,429,3,16,1,0
519226546,440,9,7.22.208.1062,1403,107,4,120,3,99,1,18,3,40,1,121,3,27,4,61,1,267,4,81,3,0
519181635,420,9,7.22.208.1062,1835,64,4,245,3,134,4,81,3,37,4,121,3,24,4,238,4,111,3,110,4,1
518882305,420,9,7.22.208.1062,1906,19,1,82,3,103,1,67,3,412,3,80,3,54,3,99,3,429,3,43,3,0
518880222,420,9,7.22.208.1062,1212,28,3,75,2,90,3,81,3,89,3,80,3,122,3,105,3,119,3,43,3,1
517876386,440,9,7.22.208.1062,2017,203,1,57,1,34,1,429,1,412,1,78,1,38,1,42,1,37,1,67,1,1
518855545,420,9,7.22.208.1062,2046,5,3,157,3,63,3,51,3,90,3,141,3,103,4,74,3,81,3,143,3,0
517873459,440,9,7.22.208.1062,1996,154,1,85,1,99,1,29,1,1,1,32,1,9,1,115,1,412,1,498,1,0
517858662,420,9,7.22.208.1062,1936,104,2,126,2,45,4,412,3,429,4,59,3,67,1,84,2,81,3,143,4,0
517828395,420,9,7.22.208.1062,1840,141,2,44,2,105,2,45,3,202,2,421,3,80,2,25,2,110,3,412,4,1
517738927,420,9,7.22.208.1062,1908,120,2,98,2,99,3,202,2,106,4,11,2,54,3,26,2,429,4,412,3,0
517487052,440,9,7.22.208.1062,1840,11,1,157,1,99,1,12,1,429,1,105,1,35,1,90,1,37,1,498,1,0
517713508,420,9,7.22.208.1062,2360,77,4,68,2,131,1,45,1,429,4,64,2,150,2,115,1,236,3,43,2,1
517844050,420,9,7.22.208.1062,2361,107,4,92,2,161,1,18,1,16,3,141,2,2,3,99,2,53,2,429,4,1
517500234,440,9,7.22.208.1062,2321,11,1,80,1,10,1,21,1,25,1,113,1,126,1,61,1,429,1,16,1,0
517471393,440,9,7.22.208.1062,2014,120,1,54,1,38,1,222,1,89,1,11,1,114,1,131,1,53,1,21,1,0
517435099,440,9,7.22.208.1062,2590,141,1,31,1,91,1,53,1,222,1,64,1,150,1,3,1,429,1,432,1,1
517054037,440,9,7.22.208.1062,1287,28,1,68,1,3,1,236,1,44,1,107,1,516,1,41,1,267,1,429,1,0
517043196,440,9,7.22.208.1062,1294,64,1,85,1,134,1,432,1,67,1,11,1,10,1,61,1,40,1,429,1,1
517032894,440,9,7.22.208.1062,2222,64,1,92,1,134,1,16,1,202,1,19,1,75,1,1,1,99,1,45,1,1
517039569,440,9,7.22.208.1062,2732,79,1,59,1,25,1,99,1,498,1,56,1,122,1,42,1,412,1,18,1,1
517017921,440,9,7.22.208.1062,1741,11,1,27,1,61,1,18,1,26,1,35,1,75,1,99,1,37,1,42,1,0
516987774,440,9,7.22.208.1062,1520,62,1,58,1,31,1,412,1,429,1,141,1,516,1,4,1,133,1,25,1,0
516930195,440,9,7.22.208.1062,1446,64,1,157,1,99,1,429,1,98,1,121,1,75,1,45,1,412,1,222,1,0
516893084,440,9,7.22.208.1062,2192,11,1,240,1,50,1,18,1,267,1,28,1,27,1,45,1,412,1,498,1,0
516767519,440,9,7.22.208.1062,1665,11,1,4,1,38,1,16,1,429,1,64,1,58,1,238,1,37,1,222,1,0
516719559,440,9,7.22.208.1062,2330,72,1,3,1,61,1,63,1,202,1,245,1,92,1,13,1,429,1,12,1,0
516725436,440,9,7.22.208.1062,2556,11,1,62,1,81,1,429,1,85,1,64,1,10,1,101,1,222,1,89,1,1
515687056,420,9,7.21.206.6866,1885,11,3,39,1,161,3,15,4,89,2,24,2,86,4,45,3,498,2,25,2,1
515523340,420,9,7.21.206.6866,1807,254,4,23,1,161,3,498,2,89,1,57,1,133,2,3,4,25,2,18,2,1
515508224,420,9,7.21.206.6866,1863,19,2,98,3,103,3,222,3,412,4,111,2,86,4,38,3,21,3,40,1,1
516716089,440,9,7.22.208.1062,1348,141,1,133,1,25,1,37,1,429,1,64,1,150,1,45,1,43,1,21,1,1
515510479,420,9,7.21.206.6866,1513,79,4,98,4,3,4,96,1,37,3,106,3,157,4,161,1,89,4,21,3,0
515478185,420,9,7.21.206.6866,2089,59,4,85,4,112,2,14,3,81,3,79,3,48,3,245,2,21,1,22,3,0
515462373,420,9,7.21.206.6866,2059,81,2,86,1,63,3,18,4,267,3,5,2,74,4,157,2,412,2,202,1,0
513923115,420,9,7.21.206.6866,1858,11,3,6,2,3,4,26,1,67,4,57,3,24,3,103,3,222,3,412,3,0
514822559,420,9,7.21.206.6866,1587,11,4,54,1,43,1,16,4,22,2,5,1,6,2,131,3,44,3,18,2,0
513927344,420,9,7.21.206.6866,1797,59,4,150,3,69,4,498,4,497,3,19,3,17,3,268,2,51,3,37,1,0
513704817,420,9,7.21.206.6866,1949,113,2,126,3,90,3,16,1,202,3,56,4,3,1,61,3,53,1,18,4,0
513726065,420,9,7.21.206.6866,1932,113,2,80,2,34,3,412,4,67,4,22,5,86,2,268,3,12,2,103,3,1
513699450,420,9,7.21.206.6866,1864,102,3,516,3,1,3,222,2,12,2,64,3,86,3,105,3,53,1,67,4,1
513732812,420,9,7.21.206.6866,2161,9,3,420,1,103,2,89,4,222,3,76,5,150,1,268,3,21,2,412,4,0
513367739,420,9,7.21.206.6866,2228,154,3,3,3,134,4,43,4,222,4,60,3,27,3,92,4,37,1,67,2,0
513370878,420,9,7.21.206.6866,2169,102,3,516,2,157,2,18,1,37,4,24,1,114,2,238,3,53,4,21,3,0
513296423,420,9,7.21.206.6866,2355,59,1,54,2,134,4,12,3,18,3,64,3,41,2,13,3,43,2,96,4,1
513340181,420,9,7.21.206.6866,1847,240,3,126,5,45,3,119,2,37,4,80,3,75,1,245,2,29,1,111,3,0
512931083,420,9,7.21.206.6866,1919,64,3,126,2,4,1,51,4,16,1,98,3,6,1,268,3,202,1,143,1,0
513218062,440,9,7.21.206.6866,1499,141,3,78,3,90,2,498,5,16,3,64,4,157,2,61,2,67,4,44,3,1
520727488,440,9,7.22.208.1062,2485,64,3,98,3,61,3,67,4,53,2,59,3,24,1,81,3,25,3,18,2,1
521231974,420,9,7.23.209.7302,1954,141,4,92,4,4,3,29,4,25,3,18,3,516,1,238,4,1,3,81,3,0
520921400,420,9,7.23.209.7302,1511,5,3,92,3,203,3,44,3,81,3,121,4,41,4,34,3,40,3,222,4,0
521122475,440,9,7.23.209.7302,1889,421,1,58,3,119,4,53,3,67,3,141,3,59,4,103,4,81,3,223,4,0
520920715,420,9,7.23.209.7302,2532,79,4,50,3,42,4,117,3,222,3,120,3,17,3,1,3,81,3,89,3,0
520698637,420,9,7.22.208.1062,1973,104,3,86,4,50,3,44,3,21,2,28,3,75,3,25,4,81,3,432,3,0
521044763,440,9,7.23.209.7302,2144,121,4,6,3,90,3,21,3,99,1,141,3,86,2,142,3,25,1,15,1,1
521019980,440,9,7.23.209.7302,1776,60,3,80,3,157,3,119,3,412,3,24,3,126,3,245,3,67,1,432,2,0
521010491,440,9,7.23.209.7302,2465,121,4,3,3,103,1,45,3,21,2,104,3,150,3,41,3,29,3,43,4,1
521035250,440,9,7.23.209.7302,1930,28,3,92,3,245,1,267,3,498,4,141,3,41,4,45,1,236,4,432,2,0
520949061,440,9,7.23.209.7302,1986,19,1,86,2,142,3,81,3,26,1,18,3,41,1,134,3,236,1,3,3,0
520947658,440,9,7.23.209.7302,1777,120,1,107,1,103,3,202,3,99,2,104,1,83,3,61,3,18,3,25,1,1
520964458,440,9,7.23.209.7302,2037,19,4,133,3,157,4,43,3,18,3,64,2,86,4,1,3,432,2,498,3,0
520961114,440,9,7.23.209.7302,2455,35,3,150,4,157,4,37,3,81,3,164,3,17,2,90,3,44,3,222,3,0
520897185,440,9,7.23.209.7302,1562,113,2,31,3,98,3,81,3,18,3,59,2,10,3,90,4,67,3,53,3,1
520928902,440,9,7.23.209.7302,1344,35,3,86,2,115,3,119,2,40,3,120,4,104,4,41,4,267,4,81,3,1
520925798,440,9,7.23.209.7302,1413,141,1,150,4,26,1,81,3,117,4,11,1,10,3,163,2,236,3,432,2,0
520684423,440,9,7.22.208.1062,2171,59,2,105,1,238,3,119,3,99,3,5,1,75,3,245,3,25,3,18,1,0
520670208,440,9,7.22.208.1062,1823,59,2,75,3,157,1,143,3,202,4,29,1,114,3,55,1,37,4,18,3,1
520345203,440,9,7.22.208.1062,3490,59,2,122,1,3,3,267,3,222,1,64,1,14,3,103,2,81,3,432,2,0
520350736,440,9,7.22.208.1062,1513,76,3,150,3,105,1,37,3,110,3,120,3,80,3,99,3,432,2,22,3,0
520192845,440,9,7.22.208.1062,2449,104,1,86,2,238,1,201,3,110,3,121,3,98,3,103,2,202,2,37,2,0
520157700,440,9,7.22.208.1062,2047,5,3,80,2,238,3,236,3,201,3,59,2,62,2,91,3,110,3,53,3,0
520094416,440,9,7.22.208.1062,2471,19,1,82,2,91,1,40,1,29,3,131,3,86,2,38,3,89,3,67,2,0
520091078,440,9,7.22.208.1062,1878,56,3,420,4,161,3,78,2,29,1,104,3,6,2,91,1,34,3,498,3,0
519932240,440,9,7.22.208.1062,2527,79,3,54,3,61,3,119,3,25,3,31,3,18,3,105,3,99,2,222,3,0
519927833,440,9,7.22.208.1062,1416,141,3,17,2,81,3,44,3,236,3,59,3,150,3,115,2,117,3,29,4,1
519912359,440,9,7.22.208.1062,2679,80,2,75,2,38,1,78,3,81,3,64,1,114,3,161,3,89,3,104,2,0
519897296,440,9,7.22.208.1062,1303,141,3,57,3,420,1,89,1,21,3,54,2,157,4,42,3,43,2,67,2,0
519832295,440,9,7.22.208.1062,1265,121,3,80,3,103,2,111,2,15,1,64,1,107,2,105,3,497,2,236,1,1
519776306,440,9,7.22.208.1062,1532,59,2,31,2,1,3,236,3,12,3,79,2,75,2,157,2,412,2,202,3,1
519752317,440,9,7.22.208.1062,1814,64,2,98,2,126,2,53,3,29,3,33,2,157,2,245,2,201,2,15,2,1
519707853,440,9,7.22.208.1062,1424,64,1,157,1,7,2,89,2,21,3,24,2,86,2,45,2,497,3,81,3,0
519713691,440,9,7.22.208.1062,1307,141,3,98,3,105,2,99,2,81,3,60,3,122,3,245,1,67,3,89,3,1
519698614,440,9,7.22.208.1062,2031,32,3,10,3,92,3,412,2,51,3,64,3,238,3,74,1,222,2,89,4,1
519532909,440,9,7.22.208.1062,1965,131,1,86,3,238,3,497,1,498,3,19,1,75,1,105,3,26,2,18,3,1
519516459,440,9,7.22.208.1062,1861,154,3,92,3,63,3,29,2,412,2,113,1,150,3,134,1,89,2,222,3,1
519512005,440,9,7.22.208.1062,1616,19,3,75,3,134,2,44,3,104,2,107,1,3,3,38,2,37,1,236,3,1
519147859,440,9,7.22.208.1062,1959,19,3,420,3,56,1,43,3,21,3,141,1,98,3,61,3,99,2,67,3,1
519154244,440,9,7.22.208.1062,986,203,2,17,4,245,1,432,3,202,3,113,3,83,3,13,3,201,2,18,3,1
518831399,440,9,7.22.208.1062,1776,113,3,85,3,245,1,412,3,15,1,59,2,10,3,81,3,12,3,119,3,0
518817707,440,9,7.22.208.1062,1256,80,2,58,2,157,2,67,1,412,2,104,3,39,2,126,2,98,3,81,3,1
518793013,440,9,7.22.208.1062,1823,80,3,32,2,7,3,18,3,99,2,141,2,31,2,157,3,143,3,51,3,1
518502217,440,9,7.22.208.1062,1302,64,3,245,3,157,3,412,2,119,1,254,1,17,1,105,2,99,3,498,3,1
517831522,440,9,7.22.208.1062,2485,120,1,122,1,90,1,15,1,89,1,24,1,17,1,99,1,21,1,412,1,0
518123524,440,9,7.22.208.1062,2527,98,2,516,3,85,3,412,2,222,2,11,2,17,1,91,3,12,2,81,3,1
517624584,440,9,7.22.208.1062,1579,54,1,98,1,18,1,67,1,53,1,19,1,24,1,81,1,111,1,22,1,0
515026299,420,9,7.21.206.6866,1384,421,2,86,1,238,4,15,3,54,2,203,3,6,1,84,1,63,3,222,2,0
520983958,440,9,7.23.209.7302,1586,104,3,75,2,157,4,67,1,43,3,11,3,114,3,45,3,22,3,89,1,1
520991566,440,9,7.23.209.7302,1530,96,1,164,3,45,3,37,1,51,3,59,3,90,2,134,1,201,1,15,3,0
520948131,440,9,7.23.209.7302,1671,203,3,31,3,142,4,25,1,133,1,90,4,41,3,157,1,429,1,89,1,0
520953831,440,9,7.23.209.7302,2039,54,3,150,3,142,3,81,3,497,3,64,4,126,3,45,1,22,1,201,3,0
520866459,440,9,7.23.209.7302,1777,64,4,24,1,69,3,29,3,113,4,131,3,126,1,99,4,497,4,81,3,1
520951176,440,9,7.23.209.7302,1720,64,1,24,1,90,4,429,3,111,4,120,3,25,3,81,3,37,3,498,3,0
520928202,440,9,7.23.209.7302,2336,79,3,41,4,157,3,67,3,412,4,141,3,516,3,126,3,143,4,222,3,1
520925261,440,9,7.23.209.7302,1496,64,4,59,3,63,3,111,3,22,1,141,4,6,3,105,4,44,4,29,3,0
520893917,440,9,7.23.209.7302,2369,64,4,104,3,61,4,89,3,236,3,33,4,17,4,105,3,29,3,497,4,0
520791237,440,9,7.22.208.1062,1679,76,1,86,3,34,3,29,3,26,2,64,4,126,3,1,3,22,3,117,3,0
519622574,440,9,7.22.208.1062,1810,141,3,126,3,245,3,110,4,12,4,64,3,41,3,54,4,99,4,119,3,0
519611297,440,9,7.22.208.1062,1396,102,3,150,4,38,3,12,3,81,3,35,3,80,3,134,3,53,3,222,3,1
518848853,440,9,7.22.208.1062,1801,24,3,57,3,134,4,45,3,18,3,77,3,41,4,245,4,81,3,89,3,0
518451957,440,9,7.22.208.1062,1478,77,3,98,1,103,4,51,1,201,1,104,3,57,3,157,3,22,2,89,3,1
518416123,440,9,7.22.208.1062,1614,79,3,86,1,61,3,51,3,89,3,141,4,57,3,45,3,117,3,104,4,0
518412556,440,9,7.22.208.1062,1211,203,3,17,2,103,4,44,2,67,3,254,3,92,4,31,3,81,3,223,1,1
518388534,440,9,7.22.208.1062,1824,104,4,41,4,31,3,37,4,21,4,120,5,57,5,157,4,53,5,119,4,1
518383559,440,9,7.22.208.1062,2031,107,4,57,3,61,4,16,4,222,4,104,5,80,1,202,4,412,4,81,4,0
518358999,440,9,7.22.208.1062,1273,79,4,31,1,238,3,412,1,202,3,104,4,80,3,91,4,89,4,21,1,0
518375594,440,9,7.22.208.1062,1709,31,4,266,4,30,4,222,3,89,4,77,1,80,3,85,3,67,4,25,1,1
518333983,440,9,7.22.208.1062,2466,23,3,17,3,127,3,18,3,98,3,141,4,80,3,134,3,412,1,81,3,0
518177722,440,9,7.22.208.1062,1386,203,3,80,3,245,3,412,3,81,3,121,3,114,2,105,3,26,3,67,1,1
518162512,440,9,7.22.208.1062,1777,76,3,80,3,101,4,81,3,53,3,64,2,24,3,45,4,498,4,497,3,1
517808068,440,9,7.22.208.1062,1384,254,1,150,1,103,1,222,1,412,1,64,1,126,1,50,1,81,1,37,1,1
517810804,440,9,7.22.208.1062,2329,60,1,57,1,81,1,25,1,236,1,254,1,23,1,90,1,29,1,497,1,0
517784987,440,9,7.22.208.1062,2052,64,1,57,1,157,1,53,1,202,1,121,1,3,1,58,1,29,1,201,1,1
517749967,440,9,7.22.208.1062,1740,141,1,75,1,134,1,110,1,412,1,35,1,92,1,61,1,236,1,40,1,0
517763371,440,9,7.22.208.1062,1868,64,1,75,1,238,1,51,1,117,1,141,1,126,1,8,1,412,1,21,1,1
517638826,440,9,7.22.208.1062,1800,11,1,6,1,245,1,497,1,18,1,64,1,126,1,9,1,29,1,12,1,0
517640675,440,9,7.22.208.1062,1665,245,1,126,1,157,1,89,1,110,1,121,1,75,1,266,1,222,1,117,1,1
517520048,440,9,7.22.208.1062,1484,113,1,68,1,99,1,202,1,89,1,64,1,57,1,157,1,40,1,81,1,1
517499291,440,9,7.22.208.1062,1971,35,1,126,1,236,1,67,1,37,1,59,1,58,1,91,1,117,1,81,1,1
517347939,440,9,7.22.208.1062,1835,24,1,126,1,157,1,22,1,497,1,254,1,75,1,238,1,29,1,89,1,1
517507191,440,9,7.22.208.1062,2711,79,1,164,1,41,1,110,1,432,1,59,1,126,1,127,1,53,1,18,1,0
517148829,440,9,7.22.208.1062,2052,203,1,3,1,157,1,12,1,498,1,60,1,126,1,238,1,89,1,51,1,0
517135385,440,9,7.22.208.1062,1304,141,1,150,1,13,1,43,1,21,1,254,1,126,1,55,1,25,1,29,1,0
517123844,440,9,7.22.208.1062,1376,59,1,68,1,163,1,412,1,96,1,254,1,126,1,55,1,89,1,202,1,0
517099596,440,9,7.22.208.1062,2161,60,1,126,1,7,1,18,1,497,1,28,1,36,1,245,1,81,1,412,1,0
516756179,440,9,7.22.208.1062,3011,141,1,36,1,76,1,99,1,202,1,64,1,126,1,238,1,498,1,201,1,1
516845445,440,9,7.22.208.1062,2456,64,1,126,1,103,1,16,1,15,1,120,1,59,1,245,1,412,1,67,1,1
516760609,420,9,7.22.208.1062,1632,64,5,79,1,157,5,223,4,18,5,104,4,58,1,105,4,498,4,412,4,1
516726876,420,9,7.22.208.1062,1598,120,5,58,1,20,4,53,4,222,4,62,3,24,4,81,5,267,4,18,4,0
516637997,420,9,7.22.208.1062,1485,421,3,150,4,13,1,18,4,16,3,62,5,39,1,45,4,119,4,44,5,0
494866878,420,9,7.17.201.3671,3043,121,5,99,4,103,4,96,4,111,3,2,1,82,4,38,3,202,5,40,3,0
487689071,440,9,7.16.198.5100,1300,113,3,39,1,90,3,67,3,44,2,9,4,126,4,61,2,1,1,81,3,1
487688589,440,9,7.16.198.5100,2321,11,3,92,3,238,5,67,4,412,3,64,3,157,2,131,3,22,1,53,3,1
487697742,440,9,7.16.198.5100,1550,113,3,39,1,13,2,497,1,498,1,23,1,86,4,61,3,429,3,111,4,1
487716857,420,9,7.16.198.5100,1964,113,1,12,2,4,3,40,4,18,4,64,3,39,1,163,4,67,5,117,4,1
483170726,440,9,7.15.196.5272,2281,11,3,420,3,61,3,54,4,51,1,64,3,39,1,134,3,40,1,119,2,1
480263664,420,9,7.15.196.5272,2130,59,4,82,3,112,4,412,3,67,4,64,3,39,1,90,1,236,4,53,3,1
480033423,440,9,7.15.196.5272,2207,131,3,75,1,80,3,21,2,12,2,3,3,113,2,38,3,236,4,117,1,1
479867919,420,9,7.15.196.5272,2443,131,4,39,1,61,3,53,5,18,4,254,4,82,4,161,3,222,4,412,5,0
479868555,420,9,7.15.196.5272,2111,57,4,39,1,61,4,18,3,201,1,121,6,238,4,127,4,12,3,51,3,0
479853105,420,9,7.15.196.5272,2020,102,4,31,1,268,4,18,5,223,4,19,1,240,4,157,1,117,5,67,4,1
479871563,420,9,7.15.196.5272,1666,254,5,86,5,134,4,21,4,25,4,5,5,31,1,61,4,29,3,53,1,0
479488533,420,9,7.15.196.5272,2144,154,3,58,1,103,4,236,4,25,1,57,1,17,3,238,4,43,4,15,5,1
479496841,420,9,7.15.196.5272,2363,64,2,39,1,99,4,497,4,81,5,121,4,68,5,105,4,412,4,498,5,0
479401013,420,9,7.15.196.5272,2079,254,3,24,4,61,5,21,4,40,5,29,1,58,1,1,1,26,4,51,1,0
479400771,420,9,7.15.196.5272,2464,107,4,39,1,134,1,117,4,202,5,60,6,59,4,99,5,498,4,412,5,1
479107372,420,9,7.14.195.3579,1511,64,3,58,1,38,4,18,2,107,1,5,4,39,4,131,5,498,4,90,1,1
